Text,label
"nice rate bed did n't really problem property, booked hotwire 118, showed upgraded room queen sized bed king sized bed, bed good quality, view water great.the decor definitely inspired great outdoors totally fine 2-night stay, meetings downtown just couple nice 20-minute walk needed, bed comfortable bathroom nice decent-sized, bathroom amenities n't great quality however.comparisons hotels unfair opinion, yes nice room downtown seattle spend 2-3 times, business owner like travel expenses deducted line edgewater great find.the biggest sour note second night room occupied drunk threesome came room 2 proceeded talk loudly hours,  ",SENT_POSITIVE
"overpriced not great disappointing property, setting stilts hanging water fabulous ends.the decor odd incongruous impressions seattle, log cabin-ish better suited ski lodge vermont colorado, requested water-facing room check-in told cost 50 dollars paid, having forked 300 dollars night declined took city facing room, irritating colleague booked room rate agent checked right behund got water facing room no extra charge asking notwithstanding odd decor hotel looks tired worn, room abysmally small amazed american travellers accept rooms size knowing spacious hotels general, not large person not problem typically smaller rooms finds eurpoean continent, barely space double bed sharing felt claustrophobic, city-facing rooms railway line busy level crossing clanging bell time train passes, happens day night, rooms need twice size sound-proofed, 3 nights trot chaicago seattle san francisco far worst value 3 cities, lot better price seattle,  ",SENT_NEGATIVE
"cozy lodge like reviewers site boyfriend ended edgewater bidding 4-star hotel seattle, really enjoyed stay, room small well-appointed comfortable linen cozy fireplace cute teddy-bear bed wonderful bathroom spa toiletries rainfall shower-head, possible room overlooking harbor view breathtaking best hotel, location great famous landmarks seattle walking distance, thing watch cosly parking fee comes 32/night overnight parking plus tip, said definelty stay sans rental car,  ",SENT_POSITIVE
"terrible accomodations ruined impression seattle decided stay hotel hearing work colleague great place stay waterfront seattle, booking stay checked website, talk misleading pictures, got hotel sunday afternoon checked immediately disappointed got hotel hallway room, dirty reminded old college dormitory, hotel room did not overlook water train tracks small clean no drawers clothing no desk work, additionally hotel loaded folks spent weekend hemp fest, not recommend fooled website, heard lady met town dinner highly recommends inn black market alexis wish met earlier think different seattle experience, time, n't waste money edgewater,  ",SENT_NEGATIVE
"waterview room balcony worth money, husband stayed edgewater recent visit seattle, booked room travel agent not sure expect, outside hotel not look room stayed spectacular, wow view, waterfront room private balcony overlooking elliott bay, heard occasional seagulls, evening sunsets breathtaking, sailboats cargo boats tugboats cruising bay, view olympic mountains downtown seattle, dont know rooms perfect, note like add day appeared commons areas hotel little dirty maybe high occupancy day clean tidy,  ",SENT_POSITIVE
"come, husband visited seattle time dec. 2006. celebrating 1st anniversary amazing time, edgewater perfect, staff best experienced, hotel runs shuttles town hour day n't want walk just head downstairs hour, did tip driver loved doing great information reservations local restaurant taking shopping just called hotel gave info, enjoyed walking nearby restaurants enjoyed walk pike market n't recommend walking older folks fairly good distance n't great shape pleasant walk, waterfront room 1st floor interesting winter, waves crashing right basically loved, probably moved higher did n't enjoy crashing waves asked, stay problem tv, minutes repair man fixing bought movie inconvenience.the ambiance wonderful winter stay, loved entrance huge fireplace really loved rooms.i 100 recommend hotel visiting seattle,  ",SENT_POSITIVE
"priceline deal stayed 2 nights visiting family, booked priceline reading online reviews somewhat pleased stay, book priceline 2 twin beds barely long 6ft heating dificult operate, fireplace nice, parking 28/day pretty steap hard offsite parking, moring told upgrade king bed water room extra 50 night, did better room, great view larger bed, just away cruise terminal door alaskian cruiseship view day, stayed seattle sheraton following night 180 priceline liked hotel better,  ",SENT_POSITIVE
"not family place family wanted spend couple days seattle, children ages 4 9. seen ocean wanted stay water, stayed room like, room 3 times price 5 hotels stayed vacation far tiniest, hidden costs annoying, fireplace looked nice n't control temperature room, husband slipped bar night drink kids went sleep, female bartender pleasant helpful, bellman people place time day unless wallets, definitely did not feel hotel worth money,  ",SENT_NEGATIVE
"impressed entranced edgewater great location close excellent restaurants newly remodeled elliot fantatstic beautiful walking/jogging waterfront park door.great service bellman offered shuttle restaurants car arrived fast desk moved rooms quickly bit noisy fog horn/train bellman got cup hot tea morning no charge waiting jogging partner, helpful wanting please.the room fantastic all-new bathroom slate floors shower big claw foot tub shoji screens sit bath look water flip-on fireplace furry footrest comfy chairs good size desk adequate plugs wifi 7/hr 10/day amenities room iron/board coffee maker hairdryer lighted makeup mirror high quality towels bedding shampoo, bar/restaurants gorgeous water great meeting place business pleasure.the price wow just 149/night hotwire.the smell, lookout moldy smell tripadvisor reviews none.only complaints exercise room small 3 4 cardio machines, accessible 24 hours,  ",SENT_NEGATIVE
"cosy lodge hotel location right water place, regretably renovation work waterside facia meant comfy lounge area open sofa windows sheeted stayed early november 07, views obtained cosy modern bar area.the hotel lodge style modern trendy bar restaurant despite opposites actually attract.on arrival expense valet parking eased large pit, service hotel great especially concierge knew stuff.we upgraded waterfront room deal hotel, room small maybe crammed furniture big lounge chairs small desk chair just appeared way.the theme sitting cosy fireplace gas fired log easily controlled, great just sit robe glass wine enjoy sea view not sure ambience overlooking car park noisy main road glad upgraded.the bathroom large walk-in stoned-tiled shower great toiletries, fantastic shower water pressure refresh dead.room service poor food arrived cooked not appetising, additionally lobby areas looking little worn tired room viewed critical eye.very enjoyable not far main city shops albeit 5cab ride ideally necessary.would recommend hotel want relaxing stay cosy room make use hotel views,  ",SENT_NEGATIVE
"fabulous hotel seattle fantastic hotel pricey, hotel water downtown seattle worth price, restaurant view spectacular- cant beat, rooms nice nothing spectacular, staff accomodating friendly.great location, close infamous pike place market,  ",SENT_POSITIVE
"harbor view room, really enjoyed stay edgewater, things pricey pay, amazing harbor view room hang water windows open, afternoon hand fed seagulls staff great, encountered desk maintaince smiled said hello, nice customer service taken seriously, slight drawback location n't easy walks, closet places eat shop pretty steep hill, good news edgewater shuttle drop downtown pick,  ",SENT_POSITIVE
"water near pike market great hotel wonderful location peer near shopping art schools great atmosphere, loved restaurant water,  ",SENT_POSITIVE
"solidly good, stayed night business place daylight sadly, missed view did not mind city-side room, room little small eentsy-teentsy sized tv perfectly adequate, great mattress linens, loved bathroom stone floors shower, great service desk arranging transportation airport 4:30 a.m. thought price 279 little pricey got,  ",SENT_POSITIVE
"return edgewater visit excellent return, room accommodations tight fit people clean housekeeper attentive details, desk restaurant staff bell desk friendly informative, water view guestroom worth paying, food restaurant pricey impeccable service worth, bell staff graciously accommodated request complimentary shuttle service pikes market, spent total 6 nights edgewater nothing complain, edgewater walking distance downtown number good restaurants, enjoyed ambiance lobby, thank staff edgewater wonderful visit, return someday,  ",SENT_POSITIVE
"nice scene noisy rooms loved ocean scene seagulls giant tv sets rooms walls bothered, asked personell noisy neighbours not experience change.the kitchen great lounge cool.not bad, worth try,  ",SENT_POSITIVE
"average hotel high price stayed 1 night city view want car park bed nice comfortable rooms just little high priced, nice view lobby loan want eat restraunt,  ",SENT_POSITIVE
"absolutly worst booked room wife trip seattle edgewater.we ended having plane delays mechanical juneau flt 75. called edgewater inform late arrival, ended arriving late flt 66. finally reached edgewater room not reserved, main issues heating cold night general condition room run, asked desk relocate room, informed no rooms available stay, early morning asked moved asked room accepting, informed room not available 4:00 p.m. desk wanted leave bags, not comfortable accepting room sight unseen charges accrueing day, wife agreed time cancel staythe edgewater refused adjust credit card contacted wwte online reimbursement, received adjustment charges wwte, night business trip seattle,  ",SENT_NEGATIVE
"noisy room room beautiful killer view right ballrooms wedding reception going, wife took 40th birthday supposed romantice evening away kids, got noisy 11:00 evening listening muffled 70 music people dancing, manager n't budge giving compensate bad experience, did offer smaller room, stay, stay friday saturday night ask stay far away ballroom possible,  ",SENT_POSITIVE
"beautiful view-disappointing service stayed edgewater 15th anniversary, paid small fortune beautiful waterfront room, unfortunately water bay no water room, apparently replacing plumbing no told, nothing said reserved checked, went upstairs shower change dinner no water n't flush toilet, inquired desk manager just said just wait awhile, sure got water hour, got excited got ready shower, turned water got brown goop, ran awhile cleared no hot water, inquired told soon, couple hours tried, lukewarm, called desk assured hot, finally hotel engineer come room, turned water blast stood 10 minutes pj agree n't hot, no explanation promise fix, thought leaving hotel time late, manager nothing offer free breakfast coupons, day encountered new manager refunded night nothing really makes miserable stay, supposed relaxing romantic night away kids stressful miserable stay,  ",SENT_POSITIVE
"unique exceptional, loved stay, husband spent days edgewater amazed, sitting pier felt like ship, lobby having glass walls comfy chairs fireplace, decor unique lodge like look, room small romantic cozy, clean nice fireplace bear stool balcony sat watching ferries ships planes trains seagul ate hand, shuttle great victoria clipper door waterfront, different loved restaurant dinner small late snack, negative point staff kind responsive not good providing directions information area, time stayed alexis loved hotel,  ",SENT_NEGATIVE
"friendliest hotel america, husband stayed sorrento cruise really ended holiday high, moment arrived feel really special, nothing trouble staff, hotel real charm place tasteful, bedrooms wonderfrul evenings beautiful fireside room play jazz lovely place unwind relax busy day, travelled world thing lacking hotels nowadays complete indifference staff wo n't sorrento run people really care stay enjoyable, recommend hotel seattle, just wish hotels run manner, location ideal courtesy car city like, concierge members staff really went way helpful recommending places visit would'nt crowded unfortunately arrived weekend public holiday,  ",SENT_POSITIVE
"town visitors love hotel town visitors love old wood traditional ambience good food hotel, reported stay comfy service good, not right downtown blocks easy walking quick taxi ride away, hotel town car service, hosted major event daughter wedding guests happy, incidentally hunt club catered buffet talk relatives,  ",SENT_POSITIVE
"oh love place, lucky win gift certificate sorrento hotel beautiful place, thought look noses given donated gift certificate desk treated did concierge.the room lovely little small french press coffee actually not bad, cd player complimentary use cd including blues compilation listened took bath.the bathroom really beautiful lots white grey marble.the sorrento offers complimentary car service took friend capitol hill no time flat.if money stay time,  ",SENT_POSITIVE
"not central stayed 2 children overall good time, enjoyed free car service warned ca n't car room excellent, reason offer car service soon clear not central expect hotel expensive.all staff excellent especially dealing matter lost teddy bear, happily search.breakfast n't good nothing wrong not good expect money amazingly day not buffet.as reviewers mention public areas strangely dark.there facilities swimming pool think,  ",SENT_POSITIVE
"nice rooms shame gloomy hotel thing notice hotel gloomy lobby, dark wood low lighting, forget trying read breakfast restaurant unless close window need light, little natural light communal areas biggest criticism hotel, rooms regular room not suite just fine extremely comfortable bed lovely linens nice touches real coffee real coffee press, view parking lot concrete tried change rooms said rooms poor views old hotel, like places staff great, room n't cleaned 5pm day man desk unapologetically told sunday expected, 300 night expect better, lot people talk character place certainly better big chains august just felt gloomy,  ",SENT_NEGATIVE
"absolutely fantastic time entered parking area felt sera celena chris cisco known lifetime, town car offer guests certainly solves taxi issue driver chris terrific dining sight seeing recommendations, entering cigar room odor problem question adam changed room gave aroom upgrade inconvenence.we recommend hotel day time, super cudos management support staff making stay enjoyable,  ",SENT_POSITIVE
"sadly disappointing spotty bad service mixed overhyped atmosphere, rooms quaint air conditioning bad n't sleep high hard acheive considering knob broken, suite smallest shower seen no tub, second day took phoned 4 p.m. clean room, fitness center joke, staff friendly completely ineffective valet parking highlight, just looking bed fine, vacation, wo n't,  ",SENT_NEGATIVE
"overrated outdated, location hotel great really, not told doing construction nearby called times, construction going street south north towers, construction started 6:00am 7:00pm, just thought break saturday started 7:00am, rooms outdated, n't nicest westin stayed, stayed hotel location price, original plan stay inn market, n't guarantee water view canceled big mistake, seriously spend extra money stay inn market, hotel beautiful small, westin able check 11:00am happy early check, informed desk clerk birthday upgraded, sent south tower, room really small view building construction, room big stain floor thinking animal urine, n't figure upgrade, room looked like basic room nothing special, went spoke clerk said north tower water views, did inform double beds fine, clerk originally helped came loudly said problem upgraded room rude considering did n't know asking second clerk, apologized confusion informed thought upgrade water view, went second room water view view construction going street, room little dirty night stand layer dust curtains coming, room small stain floor, thing not dated room bedding, hotel seriously needs updated, paid 150 night felt ripped n't recommend spending 100 night, especially noise construction sites, location great tons restaurant walking distance, catch airport shuttle right outside hotel, plan going seattle year time stay inn market,  ",SENT_NEGATIVE
"ok not great hotel heart downtown walking distance need, stayed overnight going play paramount nice walk hotel, bed comfy room service pretty fast, little convenience store block away avoid mini bar prices, agree reviewers room match price pay, used price feature payed 1/2 price listed westin website, ended small room right elevators hear people talking hall,  ",SENT_POSITIVE
"watch spent single night westin seattle left favorite jacket closet left room, n't worried reported missing jacket just hours check town days, inquiries pay attention trying track, jacket not appeared logical conclusion hotel employee nice jacket, expected budget accommodation not supposedly fine hotel, close track things choose stay,  ",SENT_NEGATIVE
"high marks booked starwood using cash starwood points option, stayed nights, town wedding business, early check-in not problem.i given king room 23rd floor north tower floor starwood preferred guest members, room immaculate stains carpet ca n't change flooring visitor, big room sofa chair coffee table desk, bathroom spacious well-stocked, awoke morning staring space needle vista-view harbor huge bank windows, natural light day eliminated need use lights, bed fabulous.all hotel staff cheerful helpful, complaint concierge staff better understanding bus system.room service menu bit slim late night food n't bad came in-house restaurants, nice bar huge lobby.location good, short walk pike place two-minute walk monorail, light rail lake union street bus lines run hotel, easy cab help valet guys, major complaint hotel charge internet access use business center, obviously trend thought spg member using points given free business center access, print boarding pass free positive,  ",SENT_POSITIVE
"heavenly bed scam overall nice hotel excellent location close great shopping business seattle center library, rooms spacious enough.however heavenly bed supposed 250 thread count sheets clearly not claim, sleeping thread bare pilled sheets good exfoliation, sheet like sheet course needs 250 thread count slippery comfy, persisted 6 nights 2 nights finally got sheet, 2 nights great, bad 3 morning plane.i imagine using poor sheets trying save money bought 180 thread count sheets just regular sheets completely booked hotel use loaners, offered no explanation far.overall nice staff did not complaints good nights rest heavenly bed supposed provide just that.and mind parking 36- 38 night added 360 stay, yikes awaiting response management amend situation, report,  ",SENT_NEGATIVE
"pile drivers door begin 4 luckily got room priceline 125 unluckily locked nights, changed hotels night, 17th 40 floors, north tower facing sound, space needle right directly new building going, pile drivers sound groaning crane began 4, ear plugs not drown sound, make sure ask room know facing way, new building 10th floor write looks like going, booking time september ask, weekends ok. mon wed.another issue lack little fridge, minibar really stuck want save dime having snacks, want eat restaurant coldwater grill, raining hard opted eat, pricey wonderful dish..ravioli stuffed peas ricotta bed really fresh broccolini, commented place fancy fluffy beds good views huge impersonal corporate feel,  ",SENT_POSITIVE
"checked immediately checked, tour pacific north west pre-booked junior suite rate c. 470 night, arrival 21st floor musty smell neglect tobacco spite smoke-free claims hit, suite turned 2 adjacent not adjoining rooms dark unclean uncared just plain shabby.the bed base stained bathroom tiny no separate shower general facilities incl, ancient t.v, befitting cheap motel.we immediately compained asked modern suite told none available added confession hotel overdue renovation, credit manager desk clerk dealt courteous professional manner called pan pacific turned far superior spacous clean beautiful recent opening cheaper 291, result experience immediately cancelled booking westin vancouver later tour changed pan pacific superb, sadly think westin sliding downhill resting laurels glory not good today market,  ",SENT_POSITIVE
"fair hotel good location arrived late tired flight nyc, receptionist efficient unfriendly no help luggage, foyer huge bit frayed edges need urgent refurbishment 31st floor sea view lovely room not big think upgrading bathroom floor good scrubbing.we breakfast restuarant good value bettervalue smaller cafe premises, concierges good great tip 50 cent oysters shore cafe happy hour.well placed tourist sites, space needle expensive good tourist talk given, pike market quite good people friendly- loved seattle,  ",SENT_NEGATIVE
"lovely westin w/a great location stayed westin seattle 2 nights following alaska cruise, location fantastic right middle shopping caddycorner monorail takes right seattle center space needle science museum just blocks pike place market, rooms come expect westin decent sized rooms nice bathroom certainly not fantastic heavenly beds, did n't view city large windows nice, south tower 24th floor, bellmen desk staff fantastic, showed 10:30am lots luggage taken care wonderfully, despite early hour offered room 2 doubles instead 1 king reserved decided pass offer instead left luggage hotel went explore little, stopped 1pm room ready promptly got checked sent luggage multiple people apologized not having room earlier, obviously completely understood 10:30am n't room graciousness appreciated, despite busy hotel clearly responses questions requests help luggage prompt, overall just fabulous stay certainly way seattle,  ",SENT_NEGATIVE
"no customer care booked travelocity, flight cancelled snow ice delayed day westin refused refund 1 2 nights, 200+ night hotel bit greedy, not mention view n't great air did n't work barely slept night, expect minimum air work room.still waiting hear travelocity not refund told left town refused got, happily ate cost rental car extra day.we wo n't dealing time soon,  ",SENT_NEGATIVE
"great hotel great location family-friendly stayed oct 07 dec 07 stay night, times enjoyed stay hotel top-notch.the oct girlfriends getaway weekend, double-queen rooms right, tower used jacuzzi/pool tower, feel little silly walking entire lobby wearing white bathrobe oh dec stay annual christmas night seattle kids, checked run kids goodie bags gave free in-room movie credit, executive suite like rooms joined, living room area sofa tv desk pull-down bed bath, open adjoining doors sets enter bedroom king bed desk sofa bath, kids loved having room thought pull-down bed pretty cool comfy, brought little crib 2 yr old use nice, donned bathrobes alas no little robes kids like fairmont does used pool/jacuzzi kids blast, bought snacks sundries shop downstairs actually reasonably priced, spending evening town came good night rest santa brunch day macy, kids sacked pretty rooms well-insulated hotel noise street noise 35th floor, sacked bed n't heavenly beds nothin, incredibly comfortable bed holy cow, kept curtains open downtown views fantastic, watched flat-screen tv bed really cool personal lights reading great, good romance good resting hotel staff friendly helpful stored luggage day checked did shopping, location great market westlake center big department stores pacific place belltown blocks, recommend eating lola just blocks, pot donuts just blocks.we definitely come, holidays special promo executive suite 350 incl 200 gift card pacific place use shop, felt like got room just 150,  ",SENT_POSITIVE
"disappointed, booking expedia got assigned room average view not elevated floor requested specifically issues housekeeping no attention details hair arrival carpet stains no proper restocking towels soap coffee constantly make requests express annoying.i hotel charmless cold return.other staff friendly,  ",SENT_NEGATIVE
"facilities good location structural issues** stayed property fairly regularly months, generally speaking nice hotel great concierge service location solid.however end staying seattle windy night like 14 mph winds gusts 20 mph not expect sleep, mentioned previous posts window seals interior walls components structure creek loudly rooms wind conditions, stayed towers 12th north 18th south type wind conditions general problem building, observed individuals complain directly desk 2 3 4 morning, overall good hotel stay risk getting windy night different opinion important hotel,  ",SENT_POSITIVE
"decent hotel aging major way stayed westin 2004 budget not issue acceptable try, experienced second stay forced turn plan rest head westin, issue structural age towers built 1982 interior age rooms no longer make viable option going rate min 240 usd, nov 11th 12th northwest u.s. canada experienced strongest windstorms 2007. acknowledge writing review bad timing present 21st floor n tower days, way guests-including myself-experienced long restless night creaking wood structure wind whistling poorly sealed windows, reviews hotel note point age towers rooms amenities addressed certain westin invest major structural retrofitting sell property avoid needed upgrading, westin workout room pool small comprised 3 bike machines core workout ball,  ",SENT_POSITIVE
"expensive little oldy, stayed 1 night work related trip, nice view downtown seattle room bit expensive 225 night room definitely need decoration refreshment, price travelling time right 1990 especially bathroom really needs refit.i understand paying kind money really big city like new-york san francisco not seattle march,  ",SENT_NEGATIVE
"airport quality westin downtown price stayed westin week 9/15/07, observations rooms extremely dated stained carpets old bathrooms outdated fixtures amenties not nearly worth 200 night price tag, prized heavenly bedis nothing special time, including lower end hotels like courtyard hyatt place better beds, heavenly bath joke, no-name substandard bath products tub/shower combinations abound, old lighting half did n't work poorly placed tvs standard, low ceilings old hotel scents abundant, service hotel staff nice failed deliver efficient quality service, room service 3 times recieving cork screw, check staff good eager please.food attended meeting facility food nasty, eggs runny breakfast food typical rubber chicken type food people speak talk conference food, nothing worthy praise arena including dull meeting room reminiscent hospital waiting rooms.safety high value item stolen group hotel, staff pretty pathetic approach resolving situation, best did hour half provide non emergency number seattle police department.overall disatisfied hotel, blocks area safe upscale, stay grand hyatt sheraton, avoid dated underserviced property unless pay 100 night, stayed westin hotels worst, includes staying dreaded lax westin priceline.com room, pitiful really,  ",SENT_NEGATIVE
"great location great service great location, staff accomodating, free upgrade check-in dest staff, asked ok wheelchair accessible room said yes not, did not care bathroom water pressure low 36th floor room, asked change morning switched 34th floor room hassles, stayed 3 nights enjoyed stay, concierge staff extremely helpful provided maps city restaurant suggestions mt, rainier tips, definitely improved trip, downside small indoor pool 5th floor did not use hot tub, exercise rooms 2 looked adequate w/ new appearing equipment, lobby stylish, parking pricey seattle pricey hotel 36/day valet,  ",SENT_POSITIVE
"cold pool nice room cold pool expensive parking damper recent 3 night stay, staff nice.i thought park street continually buy parking passes 2 hr intervals overnight parking mean wake 6, leave car bathing suite elsewhere.otherwise nice rooms great view north tower facing north needle bay.close pike market shopping monorail stop,  ",SENT_POSITIVE
"nice trip nice trip, worried reviewing reviews prior arriving exceeded expectations, good great valet staff easy checkinand fabulous beds clean room great housekeeping staff, not-so-good hidden charges fancy little snacks leave room not lot dining choices reasonable prices, stay,  ",SENT_POSITIVE
"great location great hotel, location makes accessible, blocks pikes market place waterfront block away monorail space needle emp science center.they great little westin bag daughter included rubber duck outlet covers nightlight mini travel aid kit, nice.we did problem maid service contacted management corrected problem quickly,  ",SENT_POSITIVE
"nice hotel not really complaints, staff nice, rooms clean basic, paid 100 night priceline worth right near seattle center monorail downtown, showers great water pressure, complaint pillows, 2 flat pillows not acceptable, 2 good ones 4 pillows, asked 2 pillows brought, minor thing definitely stay, did not eat breakfast not comment,  ",SENT_POSITIVE
"ca n't recommend considering relocating seattle spent nearly week touring area budget.even price 70 night place expected, room hallways dirty smell urine permeated parking lot homeless people sleeping hedges neighboring business.there economical hotels area try instead,  ",SENT_NEGATIVE
"boyfriend stayed easter weekend chose hotel location parking, paid 70 usd room, central walkable market neighbourhoods good restaurants space needle, aside location parking not pleasant stay, hallways smelled smoke room clean need renovation, reception sign stating n't rent rooms purpose underage drinking somethign effect, blackout curtains completely ripped mentioned asked replaced pillows covered plastic, woken repeatedly late night partiers barking dog, went continental breakfast muffins fruit coffee joined pretty dodgy people did not look like staying, way beer bottle elevator, travel budget happy pay quieter safer feeling hotel, best western street looked like better, looking relaxing low key place stay city n't,  ",SENT_NEGATIVE
"price right stayed travelodge mid-late march 2006. booked online paid upfront cost 455 5 nights including tax, bit disappointed arrival discover hotel n't exactly downtown seattle writeup booking site claimed heart downtown seattle, did n't car having cafes/restaurants close important especially lone female, writeup claimed guests able walk myriad restaurants bars entertainment options whilst technically true implication lots places close not true, did truly wonderful mexican cafe-restaurant 4 blocks away called dos amigos ca n't recommend place highly, pizza delivery place romio hotel information folder room totally great food, hotel not placed like writeup implies, frankly main downtown starts 5 6 blocks away goes 8 10 blocks 5 streets warned, n't car want significant downtown doing lot walking, monorail action having said overall enjoyed stay travelodge, walls ceilings little whilst bothered guests tvs conversation creaky floorboards right bed bit annoying, especially people habit coming 1 morning initially allocated room ground floor, getting room no exaggeration room window looked right parking lot left window open anybody climbed, lone female n't happy rang desk asked higher-up room no problem, clerk wheeled luggage cart moving stuff easier having noticed struggling pieces luggage getting original room skis boots suitcases, sweet, fact guy really stay travelodge, little thoughtful things did greg afternoon-evening shift friday saturday nights glad asked room ground floor general area hotel gets quite noisy anxious undesirables outside room, felt perfectly safe noise simply minor annoyance.the free breakfast tasty juices coffee apples donuts things donut dough muffins preferred addition cereals, lovely not search food thing morning.my room king size bed linens just little bit small firm comfy, good size wardrobe plenty hangers, mini fridge turned noise woken night, heater/air conditioner difficult right temperature, reason warm day hot night, turned night did n't make things better, plenty channels tv installed sort entertainment centre kum dresser large drawers tv provided plenty clothes storage space, nice large table set laptop, easy chair sat impossible tv, oh glass table handy putting pizza boxes, bedside tables just tables i.e, no drawers bit annoying, blackout curtains windows total darkness pulled nice.the bathroom adequate size people, shower good condition door, adjustable shower heads sort massage, water pressure right hairy edge good ok. big annoyance water temperature took forever hot enjoyable shower, got habit turning 5 minutes wanted shower, n't like waste resources sub-par really necessary, did n't wait long water just warm shower shivering away right end shower water finally hot pleasant.i wanted just left having just come disastrous stay new zealand friends canada sleeping floor living room zero privacy dump apartment, hung dnd sign soon arrived brought, housekeeping notices door days saying wanted room serviced remove dnd sign 1pm, figured wanted left, ca n't comment standard housekeeping say no complaints arrival.i couple sits spa pool, not say perfectly adequate pool need bit hydrotherapy left shoulder appreciated, ask extra towels desk way pool, bin poolside supposed drop pool towels meant going room shivering swimsuit did n't appreciated free local calls 20 mins duration unlimited free 1-800 calls, enabled speak husband new zealand internet free, time n't talked 6 weeks nice, allowed significant online research seattle environs allowed make time there.another thing really appreciated free toiletries, arrived no toothpaste lovely not grocery drug store evening arrival, note bathroom saying range toiletries available free, nice touch, offered toothbrush asked toothpaste.to sum hotel definitely budget hotel, n't want luxury experience mind walls/ceilings want really downtown seattle, staff friendly beds comfy showers nice hot price right,  ",SENT_POSITIVE
"not bad location hotel short walk away space needle minute drive downtown seattle, location prompted stay hotel plus daily fee stay n't bad, hotel older clean breakfast pretty good not alot choose employees relatively nice, n't nice group late-teens 3am partying hallway hours shady characters hung rooms, pay definately ca n't beat location,  ",SENT_POSITIVE
"charged stay someplace rooms cold damp not cozy means building old, windows make feel like jail, hallways old run-down cold motel feeling, 10 stay nicer inn/motel/hotel street la quinta better experience did day pleased, travelodge space needle leaves bitter cold feeling n't care coziness want save 10 place n't bad, seattle cold rainy long warm coziness la quinta 8th ave not, want stay experienced, thing liked hotel staff real courteous,  ",SENT_POSITIVE
"single traveler 1. cheap- pay for.2, easy convenient single individual traveling alone.3, internet service, 4. close proximity university washington, village shopping center.5, clean bathroom room,  ",SENT_POSITIVE
"unclean terrible service stayed save money 3 day campus visit university washington, arrived told early check asked check bags went walk uw, agreed just desk taking giving check tag okay person walk office just desk area staff hide away room, words 5 seconds reach steal bags, asked store luggage contained camcorder laptop backroom like normal hotel refused, came time check room horrified, chairs badly stained bedskirt, lay towels chairs feel comfortable sitting, lampshade stained coffee blood, not sure did n't care, night choose freeze butt turn ridiculously loud heater, pipes shower head lot visible rust bathroom just did n't clean, worst motel/hotels stayed, know lower standards budget just intolerable,  ",SENT_NEGATIVE
"n't bother dump, door room warped room hallway stunk big time, bedding stained pillows box springs, dirty room, offered not better, supposed non-smoking room n't tell, reservations 2 nights tolerate n't money,  ",SENT_NEGATIVE
"happy stay did n't reservations given room 2 queen beds called requested room king bed couch, staff friendly polite request, given room perfect, rooms spotless comfortable, lot pillows comfortable bed white ones feather beige ones foam really nice, order midnight breakfast brought room 8 10, forgot room menu choices called breakfast coming polite clerk named terrell immediately got breakfast delivered just ordered- yummy blueberry waffles scrambled eggs sausage yogurt coffee free room, definately stay again.by way hotel block wanted 60 rooms great view mount ranier place did n't,  ",SENT_NEGATIVE
"kind considerate booked hotel reading reviews like best deal compared rates downtown hotels, reviews stated staff helpful friendly, case special way, attend mariners game saturday night running late coming eugene, unable stop hotel game, came game rental window broken owned stolen, called jeff hotel tell late sure hold room, finally arrived 2 police came scene, jeff helped basic necessities lookout police finally arrived 3. rest staff helpful remaining days stay thank jeff support evening, room nice clean, university inn good deal recommend friends, watch park seattle, night returned rental gentlemen lincoln suffered fate,  ",SENT_POSITIVE
"great, sold hotel reviews friendly staff called reservation, pulled little nervous street busy noisy outside building looked like office building, not disappointed, inside quiet did n't know traffic outside room nice, not got home did realize promised king bed pull soft ended queen pull sofa, plenty room accomodate rollaway bed accomodate family, premier room included rate nice breakfast delivered room, satisfied choices service nice, afternoon snacks quickly partook rushed sightsee, did n't utilize free shuttle bus longer, nice free parking lot plus, nice sink hair dryer outside shower area getting ready, location easy convenient typical attractions university, glad stay,  ",SENT_POSITIVE
"university inn good place agree consensus reviewers university inn good place, no complaints cleanliness facilities staff, no great shakes esthetically good quality space, room adjacent roosevelt way main street somewhat noisy night fast traffic not lots tolerable, free laundry machines charge soap useful, place walking distance coffee houses enormous university washington bookstore lots cheap student-oriented restaurants, breakfast ok nothing special n't really expect hotel breakfasts plenty options.they operate free shuttle van did n't wind using, car got free parking couple blocks numerous bus lines downtown seattle seattle center destinations, paid 139 night lot downtown seattle,  ",SENT_POSITIVE
"great deal nice stayed night recently meeting nearby pleased, able traditional room shower adequate purposes, shower roomy bathroom perfectly clean, actually entire room did obsessive little heart good clean crisp, bed comfy sheets crisp pillows just right.the room not air conditioned windows opened lovely sleep fresh air, traffic noise fell asleep certainly did not disturb me.the snack afternoon nice surprise breakfast quite fine coffee drinkable not case hotel breakfasts..i really pleased reasonably priced hotel appealing kept, return consider staying need downtown,  ",SENT_POSITIVE
"truely wonderful place husband university inn right, definitely place stay seattle, room queen bed nice sitting area microwave mini-fridge, lobby stocks tazo teas breakfast buffet tasty, parking easy right hotel, staff friendly helpful.the location fantastic right heart university district walking distance uw campus surrounding bars restaurants, close i-5 just minutes drive heart downtown, highly recommend staying, reviewer said really does feel like little home away home.please feel free contact question hotel,  ",SENT_POSITIVE
